TABLE_NAME	COLUMN_NAME	SEQ_IN_INDEX	NON_UNIQUE	INDEX_NAME
gamification_points_ledger	transaction_type	1	1	idx_type
gamification_points_ledger	transaction_id	1	0	PRIMARY
gamification_tier	tier_level	1	1	idx_level
gamification_tier	min_points	1	1	idx_min_points
gamification_tier	id	1	0	PRIMARY
gamification_tier	tier_code	1	0	tier_code
gamification_tier_master	tier_level	1	1	idx_level
gamification_tier_master	min_points	1	1	idx_points
gamification_tier_master	max_points	2	1	idx_points
gamification_tier_master	tier_id	1	0	PRIMARY
gamification_tier_master	tier_level	1	0	tier_level
generated_letter	employee_id	1	1	idx_letter_emp
generated_letter	id	1	0	PRIMARY
generated_letter	template_id	1	1	template_id
glide_path_commitment	process_id	1	1	idx_glide_process
glide_path_commitment	metric_id	1	1	metric_id
glide_path_commitment	id	1	0	PRIMARY
glide_path_commitment	process_id	1	0	uq_glide
glide_path_commitment	metric_id	2	0	uq_glide
glide_path_commitment	month	3	0	uq_glide
global_event_log	module_key	1	1	idx_global_event_module
global_event_log	event_type	2	1	idx_global_event_module
global_event_log	created_at	3	1	idx_global_event_module
global_event_log	branch_id	1	1	idx_global_event_scope
global_event_log	process_id	2	1	idx_global_event_scope
global_event_log	severity	3	1	idx_global_event_scope
global_event_log	event_status	4	1	idx_global_event_scope
global_event_log	target_role	1	1	idx_global_event_target
global_event_log	target_employee_id	2	1	idx_global_event_target
global_event_log	event_status	3	1	idx_global_event_target
global_event_log	id	1	0	PRIMARY
goal	employee_id	1	1	idx_goal_emp
goal	period	1	1	idx_goal_period
goal	id	1	0	PRIMARY
governance_activity_master	id	1	0	PRIMARY
governance_checklist_log	activity_id	1	1	activity_id
governance_checklist_log	id	1	0	PRIMARY
governance_checklist_log	process_id	1	0	uq_gov_log
governance_checklist_log	period	2	0	uq_gov_log
governance_checklist_log	activity_id	3	0	uq_gov_log
grade_band_master	grade_code	1	0	grade_code
grade_band_master	id	1	0	PRIMARY
gratuity_accrual_ledger	employee_id	1	1	idx_gratl_emp
gratuity_accrual_ledger	accrual_month	1	1	idx_gratl_month
gratuity_accrual_ledger	id	1	0	PRIMARY
gratuity_accrual_ledger	employee_id	1	0	uq_gratuity_emp_month
gratuity_accrual_ledger	accrual_month	2	0	uq_gratuity_emp_month
gratuity_distribution	employee_id	1	1	employee_id
gratuity_distribution	exit_request_id	1	1	idx_exit_emp
gratuity_distribution	employee_id	2	1	idx_exit_emp
gratuity_distribution	nominee_id	1	1	idx_nominee
gratuity_distribution	id	1	0	PRIMARY
grievance	grievance_code	1	0	grievance_code
grievance	employee_id	1	1	idx_grievance_emp
grievance	status	1	1	idx_grievance_status
grievance	id	1	0	PRIMARY
grn_request	branch_id	1	1	idx_grn_branch
grn_request	financial_year	1	1	idx_grn_fy
grn_request	grn_number	1	1	idx_grn_number
grn_request	status	1	1	idx_grn_status
grn_request	vendor_id	1	1	idx_grn_vendor
grn_request	id	1	0	PRIMARY
helpdesk_ticket	category	1	1	idx_ticket_category
helpdesk_ticket	employee_id	1	1	idx_ticket_emp
helpdesk_ticket	status	1	1	idx_ticket_status
helpdesk_ticket	id	1	0	PRIMARY
helpdesk_ticket	ticket_code	1	0	ticket_code
helpdesk_ticket_comment	ticket_id	1	1	idx_ticket_comment
helpdesk_ticket_comment	id	1	0	PRIMARY
hrms_launch_bootstrap_log	run_id	1	1	idx_launch_bootstrap_run
hrms_launch_bootstrap_log	status	2	1	idx_launch_bootstrap_run
hrms_launch_bootstrap_log	id	1	0	PRIMARY
hrms_launch_invite_log	employee_id	1	1	idx_launch_invite_employee
hrms_launch_invite_log	invite_status	2	1	idx_launch_invite_employee
hrms_launch_invite_log	id	1	0	PRIMARY
inbound_funnel_detail	conversion_funnel_event_id	1	1	idx_inbound_event
inbound_funnel_detail	id	1	0	PRIMARY
incentive_approval_step	batch_id	1	1	idx_batch
incentive_approval_step	id	1	0	PRIMARY
incentive_payroll_register	batch_id	1	1	idx_batch
incentive_payroll_register	id	1	0	PRIMARY
incentive_upload_batch	id	1	0	PRIMARY
integration_biometric_daily	activity_date	1	1	idx_biometric_daily_date
integration_biometric_daily	employee_code	1	1	idx_biometric_daily_employee_date
integration_biometric_daily	activity_date	2	1	idx_biometric_daily_employee_date
integration_biometric_daily	id	1	0	PRIMARY
integration_biometric_daily	integration_key	1	0	uq_biometric_daily_source
integration_biometric_daily	source_table	2	0	uq_biometric_daily_source
integration_biometric_daily	employee_code	3	0	uq_biometric_daily_source
integration_biometric_daily	activity_date	4	0	uq_biometric_daily_source
integration_call_daily	employee_code	1	1	idx_call_daily_employee
integration_call_daily	activity_date	2	1	idx_call_daily_employee
integration_call_daily	process_name	1	1	idx_call_daily_process
integration_call_daily	activity_date	2	1	idx_call_daily_process
integration_call_daily	id	1	0	PRIMARY
integration_call_daily	integration_key	1	0	uq_call_daily_source
integration_call_daily	source_table	2	0	uq_call_daily_source
integration_call_daily	employee_code	3	0	uq_call_daily_source
integration_call_daily	activity_date	4	0	uq_call_daily_source
integration_call_daily	process_name	5	0	uq_call_daily_source
integration_config	last_run_at	1	1	idx_integration_config_last_run
integration_config	integration_key	1	1	idx_integration_key
integration_config	integration_key	1	0	integration_key
integration_config	id	1	0	PRIMARY
integration_connector_run	integration_key	1	1	idx_run_key
integration_connector_run	started_at	1	1	idx_run_started
integration_connector_run	id	1	0	PRIMARY
integration_event_log	created_at	1	1	idx_event_created
integration_event_log	integration_key	1	1	idx_event_key
integration_event_log	id	1	0	PRIMARY
integration_field_map	integration_key	1	1	idx_map_key
integration_field_map	id	1	0	PRIMARY
integration_field_map	integration_key	1	0	uq_map_key_table_field
integration_field_map	source_table	2	0	uq_map_key_table_field
integration_field_map	source_field	3	0	uq_map_key_table_field
integration_field_map_suggestion	integration_key	1	1	idx_suggest_key
integration_field_map_suggestion	id	1	0	PRIMARY
integration_process_alias	id	1	0	PRIMARY
integration_process_alias	process_id	1	1	process_id
integration_process_alias	source_value	1	0	uq_integration_process_alias
integration_raw_payload	run_id	1	1	idx_payload_run
integration_raw_payload	id	1	0	PRIMARY
integration_schedule	integration_key	1	0	integration_key
integration_schedule	id	1	0	PRIMARY
integration_schema_snapshot	integration_key	1	1	idx_schema_key
integration_schema_snapshot	id	1	0	PRIMARY
integration_schema_snapshot	run_id	1	1	run_id
integration_sync_run	integration_key	1	1	idx_isr_key_started
integration_sync_run	started_at	2	1	idx_isr_key_started
integration_sync_run	status	1	1	idx_isr_status
integration_sync_run	id	1	0	PRIMARY
integration_table_map	integration_key	1	1	idx_table_map_key
integration_table_map	id	1	0	PRIMARY
integration_table_map	integration_key	1	0	uq_integration_source_table
integration_table_map	source_table	2	0	uq_integration_source_table
ispark_employee_staging	batch_id	1	1	idx_ispark_batch
ispark_employee_staging	validation_status	1	1	idx_ispark_status
ispark_employee_staging	id	1	0	PRIMARY
ispark_employee_staging	promoted_employee_id	1	1	promoted_employee_id
ispark_migration_batch	batch_ref	1	0	batch_ref
ispark_migration_batch	id	1	0	PRIMARY
it_provisioning_request	assigned_role	1	1	idx_ipr_assigned
it_provisioning_request	status	2	1	idx_ipr_assigned
it_provisioning_request	employee_id	1	1	idx_ipr_employee
it_provisioning_request	status	1	1	idx_ipr_status
it_provisioning_request	request_type	2	1	idx_ipr_status
it_provisioning_request	trigger_event_id	1	1	idx_ipr_trigger
it_provisioning_request	id	1	0	PRIMARY
jclr_entries	candidate_id	1	0	candidate_id
jclr_entries	candidate_id	1	1	idx_jclr_cand
jclr_entries	status	1	1	idx_jclr_status
jclr_entries	id	1	0	PRIMARY
job_posting	process_id	1	1	idx_job_process
job_posting	status	1	1	idx_job_status
job_posting	posting_code	1	0	posting_code
job_posting	id	1	0	PRIMARY
kpi_assignment	department_id	1	1	idx_kpi_asgn_dept
kpi_assignment	designation_id	1	1	idx_kpi_asgn_desig
kpi_assignment	employee_id	1	1	idx_kpi_asgn_emp
kpi_assignment	id	1	0	PRIMARY
kpi_assignment	template_id	1	1	template_id
kpi_calculation_audit	event_type	1	1	idx_kpi_calc_audit_event
kpi_calculation_audit	employee_id	2	1	idx_kpi_calc_audit_event
kpi_calculation_audit	created_at	3	1	idx_kpi_calc_audit_event
kpi_calculation_audit	id	1	0	PRIMARY
kpi_daily_actual	metric_id	1	1	metric_id
kpi_daily_actual	id	1	0	PRIMARY
kpi_daily_actual	employee_id	1	0	uq_emp_metric_date
kpi_daily_actual	metric_id	2	0	uq_emp_metric_date
kpi_daily_actual	score_date	3	0	uq_emp_metric_date
kpi_data_source_mapping	metric_id	1	1	idx_kpi_source_metric
kpi_data_source_mapping	process_id	2	1	idx_kpi_source_metric
kpi_data_source_mapping	role_code	3	1	idx_kpi_source_metric
kpi_data_source_mapping	active_status	4	1	idx_kpi_source_metric
kpi_data_source_mapping	id	1	0	PRIMARY
kpi_employee_assignment	employee_id	1	1	idx_kpi_employee_assignment_emp
kpi_employee_assignment	effective_from	2	1	idx_kpi_employee_assignment_emp
kpi_employee_assignment	effective_to	3	1	idx_kpi_employee_assignment_emp
kpi_employee_assignment	id	1	0	PRIMARY
kpi_employee_assignment	employee_id	1	0	uq_kpi_employee_assignment
kpi_employee_assignment	process_id	2	0	uq_kpi_employee_assignment
kpi_employee_assignment	role_template_id	3	0	uq_kpi_employee_assignment
kpi_employee_assignment	effective_from	4	0	uq_kpi_employee_assignment
kpi_employee_resolved	metric_id	1	1	metric_id
kpi_employee_resolved	id	1	0	PRIMARY
kpi_employee_resolved	employee_id	1	0	uq_emp_metric
kpi_employee_resolved	metric_id	2	0	uq_emp_metric
kpi_formula_catalog	formula_code	1	0	formula_code
kpi_formula_catalog	id	1	0	PRIMARY
kpi_manual_adjustment	status	1	1	idx_kpi_manual_adjustment_status
kpi_manual_adjustment	employee_id	2	1	idx_kpi_manual_adjustment_status
kpi_manual_adjustment	metric_id	3	1	idx_kpi_manual_adjustment_status
kpi_manual_adjustment	id	1	0	PRIMARY
kpi_master_config	id	1	0	PRIMARY
kpi_master_config	metric_id	1	0	uq_kpi_org
kpi_master_config	org_unit_type	2	0	uq_kpi_org
kpi_master_config	org_unit_id	3	0	uq_kpi_org
kpi_metric_master	category	1	1	idx_kpi_metric_cat
kpi_metric_master	metric_code	1	0	metric_code
kpi_metric_master	id	1	0	PRIMARY
kpi_process_config	metric_id	1	1	idx_kpc_metric
kpi_process_config	process_id	1	1	idx_kpc_process
kpi_process_config	id	1	0	PRIMARY
kpi_process_config	process_id	1	0	uq_process_metric
kpi_process_config	metric_id	2	0	uq_process_metric
kpi_process_template	process_id	1	1	idx_kpi_process_template_process
kpi_process_template	branch_id	2	1	idx_kpi_process_template_process
kpi_process_template	status	3	1	idx_kpi_process_template_process
kpi_process_template	effective_from	4	1	idx_kpi_process_template_process
kpi_process_template	effective_to	5	1	idx_kpi_process_template_process
kpi_process_template	id	1	0	PRIMARY
kpi_rating_config	process_id	1	1	idx_krc_process
kpi_rating_config	id	1	0	PRIMARY
kpi_review_action	employee_id	1	1	idx_kpi_review_action_employee
kpi_review_action	action_status	2	1	idx_kpi_review_action_employee
kpi_review_action	due_date	3	1	idx_kpi_review_action_employee
kpi_review_action	id	1	0	PRIMARY
kpi_role_template	role_code	1	1	idx_kpi_role_template_role
kpi_role_template	status	2	1	idx_kpi_role_template_role
kpi_role_template	id	1	0	PRIMARY
kpi_role_template	process_template_id	1	0	uq_kpi_role_template
kpi_role_template	role_code	2	0	uq_kpi_role_template
kpi_role_template_metric	role_template_id	1	1	idx_kpi_role_metric_template
kpi_role_template_metric	active_status	2	1	idx_kpi_role_metric_template
kpi_role_template_metric	id	1	0	PRIMARY
kpi_role_template_metric	role_template_id	1	0	uq_kpi_role_metric
kpi_role_template_metric	metric_id	2	0	uq_kpi_role_metric
kpi_score	employee_id	1	1	idx_kpi_score_emp
kpi_score	period	1	1	idx_kpi_score_period
kpi_score	metric_id	1	1	metric_id
kpi_score	id	1	0	PRIMARY
kpi_score	employee_id	1	0	uq_kpi_score
kpi_score	metric_id	2	0	uq_kpi_score
kpi_score	period	3	0	uq_kpi_score
kpi_score_detail	employee_id	1	1	idx_kpi_score_detail_emp
kpi_score_detail	process_id	2	1	idx_kpi_score_detail_emp
kpi_score_detail	role_code	3	1	idx_kpi_score_detail_emp
kpi_score_detail	status	4	1	idx_kpi_score_detail_emp
kpi_score_detail	id	1	0	PRIMARY
kpi_score_detail	period_id	1	0	uq_kpi_score_detail
kpi_score_detail	employee_id	2	0	uq_kpi_score_detail
kpi_score_detail	metric_id	3	0	uq_kpi_score_detail
kpi_score_period	id	1	0	PRIMARY
kpi_score_period	period_type	1	0	uq_kpi_score_period
kpi_score_period	period_start	2	0	uq_kpi_score_period
kpi_score_period	period_end	3	0	uq_kpi_score_period
kpi_score_summary	process_id	1	1	idx_kpi_score_summary_process
kpi_score_summary	role_code	2	1	idx_kpi_score_summary_process
kpi_score_summary	final_score	3	1	idx_kpi_score_summary_process
kpi_score_summary	id	1	0	PRIMARY
kpi_score_summary	period_id	1	0	uq_kpi_score_summary
kpi_score_summary	employee_id	2	0	uq_kpi_score_summary
kpi_score_summary	process_id	3	0	uq_kpi_score_summary
kpi_score_summary	role_code	4	0	uq_kpi_score_summary
kpi_target_master	id	1	0	PRIMARY
kpi_target_master	role_key	1	0	uq_kpi_role_code
kpi_target_master	kpi_code	2	0	uq_kpi_role_code
kpi_template	id	1	0	PRIMARY
kpi_template_metric	metric_id	1	1	metric_id
kpi_template_metric	id	1	0	PRIMARY
kpi_template_metric	template_id	1	0	uq_tpl_metric
kpi_template_metric	metric_id	2	0	uq_tpl_metric
kudos_giver_limit	period_month	1	1	idx_period
kudos_giver_limit	id	1	0	PRIMARY
kudos_giver_limit	employee_id	1	0	uq_employee_month
kudos_giver_limit	period_month	2	0	uq_employee_month
kudos_master	is_active	1	1	idx_active
kudos_master	kudos_category	1	1	idx_category
kudos_master	kudos_template_id	1	0	PRIMARY
kudos_master	kudos_title	1	0	uq_kudos_title
kudos_moderation_log	kudos_id	1	1	idx_kudos_moderation
kudos_moderation_log	action	2	1	idx_kudos_moderation
kudos_moderation_log	id	1	0	PRIMARY
kudos_reaction	kudos_id	1	1	idx_kudos_reaction_kudos
kudos_reaction	created_at	2	1	idx_kudos_reaction_kudos
kudos_reaction	id	1	0	PRIMARY
kudos_reaction	kudos_id	1	0	uk_kudos_reaction_once
kudos_reaction	employee_id	2	0	uk_kudos_reaction_once
kudos_reaction	reaction_type	3	0	uk_kudos_reaction_once
kudos_recognition	created_at	1	1	idx_created
kudos_recognition	from_employee_id	1	1	idx_from
kudos_recognition	to_employee_id	1	1	idx_to
kudos_recognition	to_employee_id	1	1	idx_to_employee_date
kudos_recognition	created_at	2	1	idx_to_employee_date
kudos_recognition	kudos_type	1	1	idx_type
kudos_recognition	id	1	0	PRIMARY
kudos_transaction	receiver_id	1	1	idx_receiver
kudos_transaction	sender_id	1	1	idx_sender
kudos_transaction	sent_at	1	1	idx_sent_at
kudos_transaction	kudos_template_id	1	1	kudos_template_id
kudos_transaction	kudos_id	1	0	PRIMARY
leave_approval_log	leave_request_id	1	1	leave_request_id
leave_approval_log	id	1	0	PRIMARY
leave_balance_ledger	leave_type_id	1	1	leave_type_id
leave_balance_ledger	id	1	0	PRIMARY
leave_balance_ledger	employee_id	1	0	uq_emp_leave_year
leave_balance_ledger	leave_type_id	2	0	uq_emp_leave_year
leave_balance_ledger	balance_year	3	0	uq_emp_leave_year
leave_credit_schedule	month	1	1	idx_month
leave_credit_schedule	leave_code	1	1	leave_code
leave_credit_schedule	month	1	0	PRIMARY
leave_credit_schedule	leave_code	2	0	PRIMARY
leave_el_accrual_ledger	accrual_year	1	1	idx_el_accrual_year
leave_el_accrual_ledger	id	1	0	PRIMARY
leave_el_accrual_ledger	employee_id	1	0	uq_el_accrual
leave_el_accrual_ledger	accrual_year	2	0	uq_el_accrual
leave_el_credit_log	employee_id	1	1	idx_credit_employee
leave_el_credit_log	credit_year	1	1	idx_credit_year
leave_el_credit_log	leave_type_id	1	1	leave_type_id
leave_el_credit_log	id	1	0	PRIMARY
leave_el_credit_log	employee_id	1	0	uq_emp_leave_credit
leave_el_credit_log	leave_type_id	2	0	uq_emp_leave_credit
leave_el_credit_log	credit_year	3	0	uq_emp_leave_credit
leave_el_credit_log	credit_month_key	4	0	uq_emp_leave_credit
leave_el_credit_log	credit_type	5	0	uq_emp_leave_credit
leave_el_credit_log_legacy	credit_year	1	1	idx_el_credit_year
leave_el_credit_log_legacy	id	1	0	PRIMARY
leave_el_credit_log_legacy	employee_id	1	0	uq_el_credit
leave_el_credit_log_legacy	credit_year	2	0	uq_el_credit
leave_holiday_master	branch_id	1	1	branch_id
leave_holiday_master	holiday_date	1	1	idx_holiday_date
leave_holiday_master	id	1	0	PRIMARY
leave_policy_config	leave_type_id	1	0	leave_type_id
leave_policy_config	id	1	0	PRIMARY
leave_policy_config_legacy	policy_key	1	0	policy_key
leave_policy_config_legacy	id	1	0	PRIMARY
leave_request	employee_id	1	1	idx_employee_dates
leave_request	start_date	2	1	idx_employee_dates
leave_request	end_date	3	1	idx_employee_dates
leave_request	employee_id	1	1	idx_leave_emp
leave_request	status	1	1	idx_leave_status
leave_request	legacy_leave_id	1	1	idx_legacy_leave_id
leave_request	employee_id	1	1	idx_lr_emp_status
leave_request	status	2	1	idx_lr_emp_status
leave_request	employee_id	1	1	idx_lr_employee_status_from
leave_request	status	2	1	idx_lr_employee_status_from
leave_request	from_date	3	1	idx_lr_employee_status_from
leave_request	status	1	1	idx_lr_status
leave_request	payroll_closed_flag	1	1	idx_payroll_closed
leave_request	requires_branch_head_approval	1	1	idx_requires_branch_head
leave_request	leave_type_id	1	1	leave_type_id
leave_request	id	1	0	PRIMARY
leave_request	employee_id	1	0	uq_leave_req
leave_request	leave_type_id	2	0	uq_leave_req
leave_request	from_date	3	0	uq_leave_req
leave_request	to_date	4	0	uq_leave_req
leave_roster_impact	employee_id	1	1	employee_id
leave_roster_impact	impact_date	1	1	idx_li_date
leave_roster_impact	process_id	1	1	idx_li_process
leave_roster_impact	id	1	0	PRIMARY
leave_roster_impact	leave_request_id	1	0	uq_leave_impact
leave_roster_impact	impact_date	2	0	uq_leave_impact
leave_type_master	leave_code	1	0	leave_code
leave_type_master	id	1	0	PRIMARY
legacy_mapping_candidates	approved_status	1	1	idx_approved
legacy_mapping_candidates	hrms_domain	1	1	idx_domain
legacy_mapping_candidates	id	1	0	PRIMARY
legacy_source_column_profile	matched_domain	1	1	idx_domain
legacy_source_column_profile	id	1	0	PRIMARY
legacy_source_column_profile	source_db	1	0	uq_legacy_column
legacy_source_column_profile	schema_name	2	0	uq_legacy_column
legacy_source_column_profile	table_name	3	0	uq_legacy_column
legacy_source_column_profile	column_name	4	0	uq_legacy_column
legacy_source_table_profile	relevance_score	1	1	idx_relevance
legacy_source_table_profile	scan_status	1	1	idx_scan_status
legacy_source_table_profile	id	1	0	PRIMARY
legacy_source_table_profile	source_db	1	0	uq_legacy_table
legacy_source_table_profile	schema_name	2	0	uq_legacy_table
legacy_source_table_profile	table_name	3	0	uq_legacy_table
legacy_sync_checkpoint	id	1	0	PRIMARY
legacy_sync_checkpoint	sync_map_id	1	0	uq_checkpoint
legacy_sync_exception	resolved_status	1	1	idx_resolved
legacy_sync_exception	exception_type	1	1	idx_type
legacy_sync_exception	id	1	0	PRIMARY
legacy_sync_exception	sync_map_id	1	1	sync_map_id
legacy_sync_map	active_status	1	1	idx_active
legacy_sync_map	sync_order	1	1	idx_sync_order
legacy_sync_map	id	1	0	PRIMARY
legacy_sync_map	hrms_domain	1	0	uq_sync_map
legacy_sync_map	source_schema	2	0	uq_sync_map
legacy_sync_map	source_table	3	0	uq_sync_map
legacy_sync_run_log	started_at	1	1	idx_started
legacy_sync_run_log	status	1	1	idx_status
legacy_sync_run_log	sync_map_id	1	1	idx_sync_map
legacy_sync_run_log	id	1	0	PRIMARY
letter_template	call_centre_code	1	1	idx_lt_cc_code
letter_template	id	1	0	PRIMARY
letter_template	template_code	1	0	template_code
lms_assessment_scores	attempted_at	1	1	idx_attempted
lms_assessment_scores	batch_no	1	1	idx_batch
lms_assessment_scores	employee_id	1	1	idx_employee
lms_assessment_scores	employee_code	1	1	idx_employee_code
lms_assessment_scores	id	1	0	PRIMARY
lms_certification_snapshot	employee_id	1	1	idx_lms_cert_emp
lms_certification_snapshot	id	1	0	PRIMARY
lms_employee_mapping	lms_learner_id	1	1	idx_lms_learner
lms_employee_mapping	id	1	0	PRIMARY
lms_employee_mapping	employee_id	1	0	uq_lms_emp
lms_learner_progress	batch_no	1	1	idx_batch
lms_learner_progress	employee_code	1	1	idx_employee_code
lms_learner_progress	synced_at	1	1	idx_synced
lms_learner_progress	id	1	0	PRIMARY
lms_learner_progress	employee_id	1	0	uk_employee
lms_learning_progress_snapshot	employee_id	1	1	idx_lms_prog_emp
lms_learning_progress_snapshot	synced_at	1	1	idx_lms_prog_synced
lms_learning_progress_snapshot	id	1	0	PRIMARY
lms_mapping_audit	attempted_at	1	1	attempted_at
lms_mapping_audit	final_match_source	1	1	final_match_source
lms_mapping_audit	lms_employee_id	1	1	lms_employee_id
lms_mapping_audit	id	1	0	PRIMARY
lms_mapping_audit	success	1	1	success
lms_sync_audit	started_at	1	1	idx_started
lms_sync_audit	status	1	1	idx_status
lms_sync_audit	sync_type	1	1	idx_sync_type
lms_sync_audit	id	1	0	PRIMARY
lms_sync_audit_log	id	1	0	PRIMARY
lob_master	lob_code	1	0	lob_code
lob_master	id	1	0	PRIMARY
location_master	id	1	0	PRIMARY
management_commentary	process_id	1	1	idx_commentary_process
management_commentary	id	1	0	PRIMARY
management_commentary	process_id	1	0	uq_commentary
management_commentary	period	2	0	uq_commentary
management_commentary_reply	commentary_id	1	1	commentary_id
management_commentary_reply	id	1	0	PRIMARY
management_kpi_summary	employee_id	1	1	idx_mks_emp_period
management_kpi_summary	period	2	1	idx_mks_emp_period
management_kpi_summary	id	1	0	PRIMARY
management_kpi_summary	employee_id	1	0	uq_mks
management_kpi_summary	period	2	0	uq_mks
management_kpi_summary	template_id	3	0	uq_mks
management_risk_register	branch_id	1	1	idx_risk_register_scope
management_risk_register	process_id	2	1	idx_risk_register_scope
management_risk_register	module_key	3	1	idx_risk_register_scope
management_risk_register	severity	1	1	idx_risk_register_status
management_risk_register	status	2	1	idx_risk_register_status
management_risk_register	due_at	3	1	idx_risk_register_status
management_risk_register	id	1	0	PRIMARY
manpower_requisition	branch_id	1	1	branch_id
manpower_requisition	department_id	1	1	department_id
manpower_requisition	designation_id	1	1	designation_id
manpower_requisition	process_id	1	1	idx_mr_process
manpower_requisition	status	1	1	idx_mr_status
manpower_requisition	id	1	0	PRIMARY
manpower_requisition	req_code	1	0	req_code
maternity_benefit_record	leave_request_id	1	1	idx_mat_leave_req
maternity_benefit_record	record_type	1	1	idx_mat_type
maternity_benefit_record	status	2	1	idx_mat_type
maternity_benefit_record	employee_id	1	1	idx_maternity_emp
maternity_benefit_record	id	1	0	PRIMARY
migration_error	migration_run_id	1	1	idx_run_id
migration_error	id	1	0	PRIMARY
migration_error_log	emp_code	1	1	idx_mel_emp
migration_error_log	run_id	1	1	idx_mel_run
migration_error_log	error_type	1	1	idx_mel_type
migration_error_log	id	1	0	PRIMARY
migration_log	source_emp_code	1	1	idx_emp
migration_log	migration_run_id	1	1	idx_run_id
migration_log	id	1	0	PRIMARY
migration_row_log	run_id	1	1	idx_migrow_run
migration_row_log	status	1	1	idx_migrow_status
migration_row_log	id	1	0	PRIMARY
migration_run	module	1	1	idx_migration_module
migration_run	id	1	0	PRIMARY
minimum_wage_master	state_code	1	1	idx_mw_state
minimum_wage_master	id	1	0	PRIMARY
module_access_control	employee_code	1	1	idx_employee
module_access_control	module_name	1	1	idx_module
module_access_control	id	1	0	PRIMARY
module_access_control	module_name	1	0	unique_access
module_access_control	employee_code	2	0	unique_access
notification_log	created_at	1	1	idx_created
notification_log	recipient_id	1	1	idx_recipient
notification_log	status	1	1	idx_status
notification_log	template_code	1	1	idx_template
notification_log	id	1	0	PRIMARY
notification_preferences	employee_id	1	1	idx_employee_enabled
notification_preferences	enabled	2	1	idx_employee_enabled
notification_preferences	id	1	0	PRIMARY
notification_preferences	employee_id	1	0	uk_employee_category
notification_preferences	category	2	0	uk_employee_category
notification_template	active_status	1	1	idx_active
notification_template	template_code	1	1	idx_template_code
notification_template	trigger_event	1	1	idx_trigger_event
notification_template	id	1	0	PRIMARY
notification_template	template_code	1	0	template_code
offer_letter_approval	generated_letter_id	1	1	idx_ola_letter
offer_letter_approval	status	1	1	idx_ola_status
offer_letter_approval	id	1	0	PRIMARY
org_settings	setting_key	1	1	idx_setting_key
org_settings	id	1	0	PRIMARY
org_settings	setting_key	1	0	setting_key
outbound_funnel_detail	dial_initiated_at	1	1	idx_outbound_dial_at
outbound_funnel_detail	conversion_funnel_event_id	1	1	idx_outbound_event
outbound_funnel_detail	id	1	0	PRIMARY
page_catalog	page_code	1	0	page_code
page_catalog	id	1	0	PRIMARY
password_reset_tokens	expires_at	1	1	idx_expires_at
password_reset_tokens	reset_code	1	1	idx_reset_code
password_reset_tokens	reset_token	1	1	idx_reset_token
password_reset_tokens	user_id	1	1	idx_user_id
password_reset_tokens	id	1	0	PRIMARY
password_reset_tokens	reset_token	1	0	reset_token
payroll_calculation_audit	employee_id	1	1	idx_payroll_calc_audit_emp
payroll_calculation_audit	created_at	2	1	idx_payroll_calc_audit_emp
payroll_calculation_audit	run_id	1	1	idx_payroll_calc_audit_run
payroll_calculation_audit	created_at	2	1	idx_payroll_calc_audit_run
payroll_calculation_audit	id	1	0	PRIMARY
payroll_compliance_issue	employee_id	1	1	idx_payroll_compliance_emp
payroll_compliance_issue	status	2	1	idx_payroll_compliance_emp
payroll_compliance_issue	run_id	1	1	idx_payroll_compliance_run
payroll_compliance_issue	status	2	1	idx_payroll_compliance_run
payroll_compliance_issue	severity	3	1	idx_payroll_compliance_run
payroll_compliance_issue	id	1	0	PRIMARY
payroll_disbursement	run_id	1	1	idx_disbursement_run
payroll_disbursement	id	1	0	PRIMARY
payroll_employee_component_snapshot	employee_id	1	1	idx_payroll_component_snapshot_employee
payroll_employee_component_snapshot	effective_from	2	1	idx_payroll_component_snapshot_employee
payroll_employee_component_snapshot	effective_to	3	1	idx_payroll_component_snapshot_employee
payroll_employee_component_snapshot	id	1	0	PRIMARY
payroll_employee_component_snapshot	employee_id	1	0	uk_payroll_component_snapshot
payroll_employee_component_snapshot	effective_from	2	0	uk_payroll_component_snapshot
payroll_employee_component_snapshot	component_code	3	0	uk_payroll_component_snapshot
payroll_readiness_flag	status	1	1	idx_pr_status
payroll_readiness_flag	id	1	0	PRIMARY
payroll_readiness_flag	employee_id	1	0	uq_pr_flag
payroll_readiness_flag	period_start	2	0	uq_pr_flag
payroll_readiness_snapshot	branch_id	1	1	idx_prs_scope
payroll_readiness_snapshot	process_id	2	1	idx_prs_scope
payroll_readiness_snapshot	readiness_status	1	1	idx_prs_status
payroll_readiness_snapshot	id	1	0	PRIMARY
payroll_readiness_snapshot	employee_id	1	0	uq_prs_emp_period
payroll_readiness_snapshot	period_start	2	0	uq_prs_emp_period
payroll_readiness_snapshot	period_end	3	0	uq_prs_emp_period
payroll_register_export_log	run_id	1	1	idx_payroll_register_export
payroll_register_export_log	register_type	2	1	idx_payroll_register_export
payroll_register_export_log	generated_at	3	1	idx_payroll_register_export
payroll_register_export_log	id	1	0	PRIMARY
payroll_salary_slabs	active_status	1	1	idx_pss_active
payroll_salary_slabs	branch_id	1	1	idx_pss_branch
payroll_salary_slabs	process_id	1	1	idx_pss_process
payroll_salary_slabs	id	1	0	PRIMARY
payroll_salary_slabs	slab_code	1	0	uq_slab_code
payroll_tax_fy_config	id	1	0	PRIMARY
