employee_epf_compliance_profile	6	0.1	utf8mb4_unicode_ci
employee_epf_consent_receipt	0	0.1	utf8mb4_unicode_ci
employee_epf_ecr_readiness	4	0.0	utf8mb4_unicode_ci
employee_epf_form_instance	40	0.1	utf8mb4_unicode_ci
employee_epf_nominee	0	0.0	utf8mb4_unicode_ci
employee_epf_validation_result	21	0.1	utf8mb4_unicode_ci
employee_exit_record	0	0.1	utf8mb4_unicode_ci
employee_experience	0	0.0	utf8mb4_unicode_ci
employee_external_mapping	1537	0.7	utf8mb4_unicode_ci
employee_gamification_tier	0	0.1	utf8mb4_unicode_ci
employee_geofence_alerts	15207	5.5	utf8mb4_unicode_ci
employee_icebreaker_answer	0	0.0	utf8mb4_unicode_ci
employee_job_history	59893	35.7	utf8mb4_unicode_ci
employee_joining_document_audit_log	7244	10.1	utf8mb4_unicode_ci
employee_joining_document_checklist	362	0.4	utf8mb4_unicode_ci
employee_joining_document_field_value	6112	6.5	utf8mb4_unicode_ci
employee_joining_document_file	275	0.4	utf8mb4_unicode_ci
employee_joining_document_public_token	47	0.1	utf8mb4_unicode_ci
employee_joining_document_template	9	0.1	utf8mb4_unicode_ci
employee_joining_esign_kit	33	0.1	utf8mb4_unicode_ci
employee_joining_esign_kit_item	141	0.1	utf8mb4_unicode_ci
employee_journey_log	1863	3.6	utf8mb4_unicode_ci
employee_kpi_assignment	12720	8.4	utf8mb4_unicode_ci
employee_legacy_meta	35231	28.5	utf8mb4_unicode_ci
employee_lifecycle_event	32	0.0	utf8mb4_unicode_ci
employee_live_location	50	0.0	utf8mb4_unicode_ci
employee_loans	220	0.2	utf8mb4_unicode_ci
employee_lob_assignment	0	0.1	utf8mb4_unicode_ci
employee_location_history	57280	11.5	utf8mb4_unicode_ci
employee_manager_history	972	1.1	utf8mb4_unicode_ci
employee_move_snapshot	1087	0.3	utf8mb4_unicode_ci
employee_nominee	35571	14.1	utf8mb4_unicode_ci
employee_payroll_head_review	26	0.1	utf8mb4_unicode_ci
employee_payroll_head_review_history	14	0.0	utf8mb4_unicode_ci
employee_performance_daily_snapshot	4351	2.3	utf8mb4_unicode_ci
employee_pf_withdrawal	0	0.0	utf8mb4_unicode_ci
employee_probation	0	0.1	utf8mb4_unicode_ci
employee_reactivation_audit	0	0.0	utf8mb4_unicode_ci
employee_reactivation_request	0	0.1	utf8mb4_unicode_ci
employee_reactivation_requests	0	0.1	utf8mb4_unicode_ci
employee_reimbursement_claim	0	0.1	utf8mb4_unicode_ci
employee_retention_recommendation	0	0.1	utf8mb4_unicode_ci
employee_roster_preference	4	0.0	utf8mb4_unicode_ci
